CustomerID,Invoice,StockCode,Description,Quantity,Price,InvoiceDate,Country,SourceFile,Worksheet,ExcelRow,RowID
17850,536396,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,3.39,2010-12-01 10:51:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,296,Year 2010-2011:296
17850,536396,22752,SET 7 BABUSHKA NESTING BOXES,2,7.65,2010-12-01 10:51:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,297,Year 2010-2011:297
17850,536396,22803,IVORY EMBROIDERED QUILT,2,35.75,2010-12-01 10:51:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,298,Year 2010-2011:298
17850,536396,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,4.25,2010-12-01 10:51:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,299,Year 2010-2011:299
17850,536399,22632,HAND WARMER RED POLKA DOT,6,1.85,2010-12-01 10:52:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,300,Year 2010-2011:300
17850,536399,22633,HAND WARMER UNION JACK,6,1.85,2010-12-01 10:52:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,301,Year 2010-2011:301
17850,536406,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2.55,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,418,Year 2010-2011:418
17850,536406,71053,WHITE METAL LANTERN,8,3.39,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,419,Year 2010-2011:419
17850,536406,84406B,CREAM CUPID HEARTS COAT HANGER,8,2.75,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,420,Year 2010-2011:420
17850,536406,20679,EDWARDIAN PARASOL RED,6,4.95,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,421,Year 2010-2011:421
17850,536406,37370,RETRO COFFEE MUGS ASSORTED,6,1.06,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,422,Year 2010-2011:422
17850,536406,21871,SAVE THE PLANET MUG,6,1.06,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,423,Year 2010-2011:423
17850,536406,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.06,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,424,Year 2010-2011:424
17850,536406,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,1.06,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,425,Year 2010-2011:425
17850,536406,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,4.95,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,426,Year 2010-2011:426
17850,536406,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,6.95,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,427,Year 2010-2011:427
17850,536406,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.1,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,428,Year 2010-2011:428
17850,536406,82494L,WOODEN FRAME ANTIQUE WHITE,6,2.55,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,429,Year 2010-2011:429
17850,536406,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,3.39,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,430,Year 2010-2011:430
17850,536406,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,3.39,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,431,Year 2010-2011:431
17850,536406,22752,SET 7 BABUSHKA NESTING BOXES,2,7.65,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,432,Year 2010-2011:432
17850,536406,22803,IVORY EMBROIDERED QUILT,2,35.75,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,433,Year 2010-2011:433
17850,536406,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,4.25,2010-12-01 11:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,434,Year 2010-2011:434
17850,536407,22632,HAND WARMER RED POLKA DOT,6,1.85,2010-12-01 11:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,435,Year 2010-2011:435
17850,536407,22633,HAND WARMER UNION JACK,6,1.85,2010-12-01 11:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,436,Year 2010-2011:436
17850,536600,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.55,2010-12-02 08:32:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3120,Year 2010-2011:3120
17850,536600,71053,WHITE METAL LANTERN,6,3.39,2010-12-02 08:32:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3121,Year 2010-2011:3121
17850,536600,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,4.95,2010-12-02 08:32:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3122,Year 2010-2011:3122
17850,536600,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,6.95,2010-12-02 08:32:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3123,Year 2010-2011:3123
17850,536600,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.1,2010-12-02 08:32:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3124,Year 2010-2011:3124
17850,536600,82494L,WOODEN FRAME ANTIQUE WHITE,6,2.55,2010-12-02 08:32:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3125,Year 2010-2011:3125
17850,536600,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,1.65,2010-12-02 08:32:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3126,Year 2010-2011:3126
17850,536600,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,3.39,2010-12-02 08:32:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3127,Year 2010-2011:3127
17850,536600,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,3.39,2010-12-02 08:32:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3128,Year 2010-2011:3128
17850,536600,22752,SET 7 BABUSHKA NESTING BOXES,2,7.65,2010-12-02 08:32:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3129,Year 2010-2011:3129
17850,536600,22803,IVORY EMBROIDERED QUILT,2,35.75,2010-12-02 08:32:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3130,Year 2010-2011:3130
17850,536600,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,4.25,2010-12-02 08:32:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3131,Year 2010-2011:3131
17850,536601,22632,HAND WARMER RED POLKA DOT,6,1.85,2010-12-02 08:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3132,Year 2010-2011:3132
17850,536601,22633,HAND WARMER UNION JACK,6,1.85,2010-12-02 08:33:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3133,Year 2010-2011:3133
17850,536602,37370,RETRO COFFEE MUGS ASSORTED,6,1.06,2010-12-02 08:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3134,Year 2010-2011:3134
17850,536602,21871,SAVE THE PLANET MUG,6,1.06,2010-12-02 08:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3135,Year 2010-2011:3135
17850,536602,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.06,2010-12-02 08:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3136,Year 2010-2011:3136
17850,536602,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,1.06,2010-12-02 08:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3137,Year 2010-2011:3137
17850,536602,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,4.95,2010-12-02 08:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3138,Year 2010-2011:3138
17850,536602,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,1.65,2010-12-02 08:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3139,Year 2010-2011:3139
17850,536602,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,3.39,2010-12-02 08:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3140,Year 2010-2011:3140
17850,536602,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,3.39,2010-12-02 08:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3141,Year 2010-2011:3141
17850,536602,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,4.25,2010-12-02 08:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3142,Year 2010-2011:3142
17850,536602,22752,SET 7 BABUSHKA NESTING BOXES,2,7.65,2010-12-02 08:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3143,Year 2010-2011:3143
17850,536602,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.55,2010-12-02 08:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3144,Year 2010-2011:3144
17850,536602,71053,WHITE METAL LANTERN,6,3.39,2010-12-02 08:34:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3145,Year 2010-2011:3145
17850,536603,22632,HAND WARMER RED POLKA DOT,6,1.85,2010-12-02 08:40:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3146,Year 2010-2011:3146
17850,536603,22633,HAND WARMER UNION JACK,6,1.85,2010-12-02 08:40:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3147,Year 2010-2011:3147
17850,536609,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.55,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3194,Year 2010-2011:3194
17850,536609,71053,WHITE METAL LANTERN,6,3.39,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3195,Year 2010-2011:3195
17850,536609,84406B,CREAM CUPID HEARTS COAT HANGER,6,2.75,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3196,Year 2010-2011:3196
17850,536609,37370,RETRO COFFEE MUGS ASSORTED,6,1.06,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3197,Year 2010-2011:3197
17850,536609,21871,SAVE THE PLANET MUG,6,1.06,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3198,Year 2010-2011:3198
17850,536609,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.06,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3199,Year 2010-2011:3199
17850,536609,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,1.06,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3200,Year 2010-2011:3200
17850,536609,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,4.95,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3201,Year 2010-2011:3201
17850,536609,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,6.95,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3202,Year 2010-2011:3202
17850,536609,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.1,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3203,Year 2010-2011:3203
17850,536609,82494L,WOODEN FRAME ANTIQUE WHITE,6,2.55,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3204,Year 2010-2011:3204
17850,536609,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,1.65,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3205,Year 2010-2011:3205
17850,536609,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,3.39,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3206,Year 2010-2011:3206
17850,536609,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,3.39,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3207,Year 2010-2011:3207
17850,536609,22752,SET 7 BABUSHKA NESTING BOXES,2,7.65,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3208,Year 2010-2011:3208
17850,536609,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,4.25,2010-12-02 09:41:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3209,Year 2010-2011:3209
17850,536610,22632,HAND WARMER RED POLKA DOT,6,1.85,2010-12-02 09:42:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3210,Year 2010-2011:3210
17850,536610,22633,HAND WARMER UNION JACK,6,1.85,2010-12-02 09:42:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3211,Year 2010-2011:3211
17850,536612,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.55,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3243,Year 2010-2011:3243
17850,536612,71053,WHITE METAL LANTERN,6,3.39,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3244,Year 2010-2011:3244
17850,536612,84406B,CREAM CUPID HEARTS COAT HANGER,6,2.75,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3245,Year 2010-2011:3245
17850,536612,37370,RETRO COFFEE MUGS ASSORTED,6,1.06,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3246,Year 2010-2011:3246
17850,536612,21871,SAVE THE PLANET MUG,6,1.06,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3247,Year 2010-2011:3247
17850,536612,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.06,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3248,Year 2010-2011:3248
17850,536612,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,1.06,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3249,Year 2010-2011:3249
17850,536612,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,4.95,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3250,Year 2010-2011:3250
17850,536612,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,6.95,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3251,Year 2010-2011:3251
17850,536612,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.1,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3252,Year 2010-2011:3252
17850,536612,82494L,WOODEN FRAME ANTIQUE WHITE,6,2.55,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3253,Year 2010-2011:3253
17850,536612,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,1.65,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3254,Year 2010-2011:3254
17850,536612,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,3.39,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3255,Year 2010-2011:3255
17850,536612,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,3.39,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3256,Year 2010-2011:3256
17850,536612,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,4.25,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3257,Year 2010-2011:3257
17850,536614,22632,HAND WARMER RED POLKA DOT,6,1.85,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3258,Year 2010-2011:3258
17850,536614,22633,HAND WARMER UNION JACK,6,1.85,2010-12-02 09:44:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3259,Year 2010-2011:3259
17850,536628,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.55,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3427,Year 2010-2011:3427
17850,536628,71053,WHITE METAL LANTERN,6,3.39,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3428,Year 2010-2011:3428
17850,536628,84406B,CREAM CUPID HEARTS COAT HANGER,6,2.75,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3429,Year 2010-2011:3429
17850,536628,37370,RETRO COFFEE MUGS ASSORTED,6,1.06,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3430,Year 2010-2011:3430
17850,536628,21871,SAVE THE PLANET MUG,6,1.06,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3431,Year 2010-2011:3431
17850,536628,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.06,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3432,Year 2010-2011:3432
17850,536628,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,1.06,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3433,Year 2010-2011:3433
17850,536628,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,4.95,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3434,Year 2010-2011:3434
17850,536628,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,6.95,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3435,Year 2010-2011:3435
17850,536628,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.1,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3436,Year 2010-2011:3436
17850,536628,82494L,WOODEN FRAME ANTIQUE WHITE,6,2.55,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3437,Year 2010-2011:3437
17850,536628,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,1.65,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3438,Year 2010-2011:3438
17850,536628,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,3.39,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3439,Year 2010-2011:3439
17850,536628,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,3.39,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3440,Year 2010-2011:3440
17850,536628,22752,SET 7 BABUSHKA NESTING BOXES,2,7.65,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3441,Year 2010-2011:3441
17850,536628,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,4.25,2010-12-02 10:54:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3442,Year 2010-2011:3442
17850,536629,22632,HAND WARMER RED POLKA DOT,6,1.85,2010-12-02 10:55:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3443,Year 2010-2011:3443
17850,536629,22633,HAND WARMER UNION JACK,6,1.85,2010-12-02 10:55:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3444,Year 2010-2011:3444
17850,536630,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.55,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3445,Year 2010-2011:3445
17850,536630,71053,WHITE METAL LANTERN,6,3.39,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3446,Year 2010-2011:3446
17850,536630,84406B,CREAM CUPID HEARTS COAT HANGER,6,2.75,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3447,Year 2010-2011:3447
17850,536630,37370,RETRO COFFEE MUGS ASSORTED,6,1.06,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3448,Year 2010-2011:3448
17850,536630,21871,SAVE THE PLANET MUG,6,1.06,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3449,Year 2010-2011:3449
17850,536630,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.06,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3450,Year 2010-2011:3450
17850,536630,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,1.06,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3451,Year 2010-2011:3451
17850,536630,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,4.95,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3452,Year 2010-2011:3452
17850,536630,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,6.95,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3453,Year 2010-2011:3453
17850,536630,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.1,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3454,Year 2010-2011:3454
17850,536630,82494L,WOODEN FRAME ANTIQUE WHITE,6,2.55,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3455,Year 2010-2011:3455
17850,536630,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,1.65,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3456,Year 2010-2011:3456
17850,536630,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,3.39,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3457,Year 2010-2011:3457
17850,536630,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,3.39,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3458,Year 2010-2011:3458
17850,536630,22752,SET 7 BABUSHKA NESTING BOXES,2,7.65,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3459,Year 2010-2011:3459
17850,536630,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,4.25,2010-12-02 10:56:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3460,Year 2010-2011:3460
17850,536631,22632,HAND WARMER RED POLKA DOT,6,1.85,2010-12-02 10:58:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3461,Year 2010-2011:3461
17850,536631,22633,HAND WARMER UNION JACK,6,1.85,2010-12-02 10:58:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3462,Year 2010-2011:3462
17850,536685,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,3.39,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3806,Year 2010-2011:3806
17850,536685,22752,SET 7 BABUSHKA NESTING BOXES,4,7.65,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3807,Year 2010-2011:3807
17850,536685,22803,IVORY EMBROIDERED QUILT,2,35.75,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3808,Year 2010-2011:3808
17850,536685,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,4.25,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3809,Year 2010-2011:3809
17850,536685,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2.55,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3810,Year 2010-2011:3810
17850,536685,71053,WHITE METAL LANTERN,12,3.39,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3811,Year 2010-2011:3811
17850,536685,84406B,CREAM CUPID HEARTS COAT HANGER,6,2.75,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3812,Year 2010-2011:3812
17850,536685,37370,RETRO COFFEE MUGS ASSORTED,6,1.06,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3813,Year 2010-2011:3813
17850,536685,21871,SAVE THE PLANET MUG,6,1.06,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3814,Year 2010-2011:3814
17850,536685,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.06,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3815,Year 2010-2011:3815
17850,536685,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,1.06,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3816,Year 2010-2011:3816
17850,536685,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,4.95,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3817,Year 2010-2011:3817
17850,536685,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,6.95,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3818,Year 2010-2011:3818
17850,536685,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2.1,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3819,Year 2010-2011:3819
17850,536685,82494L,WOODEN FRAME ANTIQUE WHITE,6,2.55,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3820,Year 2010-2011:3820
17850,536685,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,1.65,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3821,Year 2010-2011:3821
17850,536685,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,3.39,2010-12-02 12:23:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3822,Year 2010-2011:3822
17850,536688,22632,HAND WARMER RED POLKA DOT,6,1.85,2010-12-02 12:24:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3823,Year 2010-2011:3823
17850,536688,22633,HAND WARMER UNION JACK,6,1.85,2010-12-02 12:24:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3824,Year 2010-2011:3824
17850,536690,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2.55,2010-12-02 12:25:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3825,Year 2010-2011:3825
17850,536690,71053,WHITE METAL LANTERN,6,3.39,2010-12-02 12:25:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3826,Year 2010-2011:3826
17850,536690,84406B,CREAM CUPID HEARTS COAT HANGER,6,2.75,2010-12-02 12:25:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3827,Year 2010-2011:3827
17850,536690,37370,RETRO COFFEE MUGS ASSORTED,6,1.06,2010-12-02 12:25:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3828,Year 2010-2011:3828
17850,536690,21871,SAVE THE PLANET MUG,6,1.06,2010-12-02 12:25:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3829,Year 2010-2011:3829
17850,536690,21071,VINTAGE BILLBOARD DRINK ME MUG,6,1.06,2010-12-02 12:25:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3830,Year 2010-2011:3830
17850,536690,21068,VINTAGE BILLBOARD LOVE/HATE MUG,6,1.06,2010-12-02 12:25:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3831,Year 2010-2011:3831
17850,536690,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,4.95,2010-12-02 12:25:00,United Kingdom,online_retail_II.xlsx,Year 2010-2011,3832,Year 2010-2011:3832
